book_name,chapter,chapter_summary
1 Tawarikh,6,"1. Anak-anak Lewi ialah Gerson, Kehat dan Merari.
2. Anak-anak Kehat ialah Amram, Yizhar, Hebron dan Uziel.
3. Anak-anak Amram ialah Harun, Musa dan Miryam.
4. Eleazar memperanakkan Pinehas; Pinehas memperanakkan Abisua;
5. Abisua memperanakkan Buki; Buki memperanakkan Uzi;
6. Uzi memperanakkan Zerahya; Zerahya memperanakkan Merayot;
7. Merayot memperanakkan Amarya; Amarya memperanakkan Ahitub;
8. Ahitub memperanakkan Zadok; Zadok memperanakkan Salum;
9. Salum memperanakkan Hilkia; Hilkia memperanakkan Azarya;
10. Yohanan memperanakkan Azarya; dialah yang memegang jabatan imam di Bait Suci yang didirikan Salomo di Yerusalem.
11. Azarya memperanakkan Amarya; Amarya memperanakkan Ahitub;
12. Ahitub memperanakkan Zadok; Zadok memperanakkan Salum;
13. Salum memperanakkan Hilkia; Hilkia memperanakkan Azarya;
14. Azarya memperanakkan Seraya; Seraya memperanakkan Yozadak;
15. Yozadak turut diangkut ketika TUHAN membiarkan orang Yehuda dan Yerusalem diangkut ke dalam pembuangan oleh Nebukadnezar.
16. Anak-anak Lewi ialah Gerson, Kehat dan Merari.
17. Inilah nama anak-anak Gerson: Libni dan Simei.
18. Anak-anak Kehat ialah Amram, Yizhar, Hebron dan Uziel.
19. Anak-anak Merari ialah Mahli dan Musi. Inilah kaum-kaum suku Lewi dalam puak-puak mereka:
20. dari pada Gerson ialah Libni, anaknya, dan anak orang ini ialah Yahat, dan anak orang ini ialah Zima,
21. dan anak orang ini ialah Yoah, dan anak orang ini ialah Ido, dan anak orang ini ialah Zerah, dan anak orang ini ialah Yeatrai.
22. Keturunan Kehat ialah Aminadab, anaknya, dan anak orang ini ialah Korah, dan anak orang ini ialah Asir,
23. dan anak orang ini ialah Elkana, dan anak orang ini ialah Ebyasaf, dan anak orang ini ialah Asir,
24. dan anak orang ini ialah Tahat, dan anak orang ini ialah Uriel, dan anak orang ini ialah Uzia, dan anak orang ini ialah Saul.
25. Anak-anak Elkana ialah Amasai dan Ahimot,
26. dan anak orang ini ialah Elkana, dan anak orang ini ialah Zofai, dan anak orang ini ialah Nahat,
27. dan anak orang ini ialah Eliab, dan anak orang ini ialah Yeroham, dan anak orang ini ialah Elkana.
28. Anak-anak Samuel ialah Yoel, anak sulung dan anak yang kedua ialah Abia.
29. Keturunan Merari ialah Mahli, dan anak orang ini ialah Libni, anak orang ini ialah Simei, dan anak orang ini ialah Uza,
30. dan anak orang ini ialah Simea, dan anak orang ini ialah Hagia, dan anak orang ini ialah Asaya.
31. Inilah orang-orang yang ditugaskan oleh Daud memimpin nyanyian di rumah TUHAN sejak tabut itu mendapat tempat perhentian.
32. Di hadapan Kemah Pertemuan, mereka melayani sebagai penyanyi sampai Salomo mendirikan rumah TUHAN di Yerusalem. Mereka melakukan tugas jabatannya sesuai dengan peraturannya.
33. Inilah orang-orang yang memegang tugas itu dengan anak-anak mereka: dari bani Kehat ialah Heman, penyanyi itu, anak Yoel bin Samuel
34. bin Elkana bin Yeroham bin Eliel bin Toah
35. bin Zuf bin Elkana bin Mahat bin Amasai
36. bin Elkana bin Yoel bin Azaria bin Zefanya
37. bin Tahat bin Asir bin Ebyasaf bin Korah
38. bin Yizhar bin Kehat bin Lewi bin Israel.
39. Kemudian di sebelah kanannya berdiri Asaf, saudara sesukunya, yaitu Asaf bin Berekhya bin Simea
40. bin Mikhael bin Baaseya bin Malkia
41. bin Etai bin Zerah bin Adaya
42. bin Etan bin Zima bin Simei
43. bin Yahat bin Gerson bin Lewi.
44. Di sebelah kiri berdiri dari bani Merari, saudara-saudara sesuku mereka, Etan bin Kisi bin Abdi bin Malukh
45. bin Hasabya bin Amazia bin Hilkia
46. bin Amzi bin Bani bin Semer
47. bin Mahli bin Musi bin Merari bin Lewi.
48. Saudara-saudara sesuku mereka, orang-orang Lewi yang lain, diserahkan melakukan segala pekerjaan di Kemah Suci, rumah Allah.
49. Tetapi Harun dan anak-anaknya berkewajiban membakar korban di atas mezbah korban bakaran dan di atas mezbah pembakaran ukupan, dan melakukan segala pekerjaan di tempat maha kudus serta mengadakan pendamaian bagi orang Israel, tepat seperti yang diperintahkan Musa, hamba Allah itu.
50. Inilah keturunan Harun: Eleazar, anaknya, dan anak orang ini ialah Pinehas, dan anak orang ini ialah Abisua,
51. dan anak orang ini ialah Buki, dan anak orang ini ialah Uzi, dan anak orang ini ialah Zerahya
52. dan anak orang ini ialah Merayot, dan anak orang ini ialah Amarya, dan anak orang ini ialah Ahitub,
53. dan anak orang ini ialah Zadok, dan anak orang ini ialah Ahimaas.
54. Inilah tempat-tempat kediaman mereka menurut tempat-tempat perkemahan mereka di daerah mereka: kepada keturunan Harun yang termasuk kaum orang Kehat--karena bagi merekalah undian yang pertama--
55. kepada mereka diberikan Hebron di tanah Yehuda dengan tanah-tanah penggembalaan di sekelilingnya,
56. tetapi tanah ladang kota tadi dengan desa-desanya telah diberikan kepada Kaleb bin Yefune.
57. Kepada keturunan Harun diberikan Hebron kota perlindungan itu, kemudian Libna dengan tanah-tanah penggembalaannya, dan Yatir, lalu Estemoa dengan tanah-tanah penggembalaannya;
58. Hilen dengan tanah-tanah penggembalaannya, Debir dengan tanah-tanah penggembalaannya;
59. Asan dengan tanah-tanah penggembalaannya, dan Bet-Semes dengan tanah-tanah penggembalaannya;
60. dan dari suku Benyamin: Geba dengan tanah-tanah penggembalaannya, Alemet dengan tanah-tanah penggembalaannya dan Anatot dengan tanah-tanah penggembalaannya. Seluruhnya kota-kota itu ada tiga belas yang dibagikan di antara kaum-kaum mereka.
61. Keturunan Gerson mendapat dari kaum suku Manasye yang setengah itu; Golan yang di Basan dengan tanah-tanah penggembalaannya, lalu Asytarot dengan tanah-tanah penggembalaannya;
62. dari suku Isakhar: Kedesh dengan tanah-tanah penggembalaannya; Daberat dengan tanah-tanah pengembalaannya,
63. Ramot dengan tanah-tanah penggembalaannya dan Anem dengan tanah-tanah penggembalaannya;
64. dari suku Asyer: Masal dengan tanah-tanah penggembalaannya, Abdon dengan tanah-tanah penggembalaannya,
65. Hukok dengan tanah-tanah penggembalaannya dan Rehob dengan tanah-tanah penggembalaannya;
66. dari suku Naftali: Kedesh yang di Galilea dengan tanah-tanah penggembalaannya, Hamon dengan tanah-tanah penggembalaannya dan Kiryataim dengan tanah-tanah penggembalaannya.
67. Keturunan Merari yang selebihnya mendapat dari suku Zebulon: Rimono dengan tanah-tanah penggembalaannya dan Tabor dengan tanah-tanah penggembalaannya;
68. dan di seberang sungai Yordan dekat Yerikho, di sebelah timur sungai Yordan, diberikan dari suku Ruben: Bezer yang di padang gurun dengan tanah-tanah penggembalaannya, Yahas dengan tanah-tanah penggembalaannya,
69. Kedemot dengan tanah-tanah penggembalaannya dan Mefaat dengan tanah-tanah penggembalaannya;
70. dan dari suku Gad: Ramot di Gilead dengan tanah-tanah penggembalaannya, Mahanaim dengan tanah-tanah penggembalaannya,
71. Hesybon dengan tanah-tanah penggembalaannya dan Yaezer dengan tanah-tanah penggembalaannya."
1 Tawarikh,7,"**Tema utama:** Keturunan dan asal-asal tokoh-tokoh dalam Alkitab

**Konteks:** pasal ini membahas tentang keturunan dan asal-asal tokoh-tokoh dalam Alkitab, termasuk anak-anak Tola, Uzi, Belah, Asriel, dan Yusuf bin Israel."
1 Tawarikh,8,"1. Benyamin memperanakkan anak-anak Asybel, Ahrah, dan Adar.
2. Noha memperanakkan anak-anak Rafa dan Gera.
3. Anak-anak Elpaal, Eber, Misam, dan Semed membangun kota Ono dan Lod.
4. Abisua, Naaman, Ahoah, dan Saharaim mendapat anak di daerah Moab.
5. Gera, Sefufan, dan Huram adalah anak-anak Beria."
1 Tawarikh,9,"**Tema utama:** Pengenalan tentang para penunggu pintu gerbang di Yerusalem

**Konteks:** pasal ini membahas tentang sejarah dan peran para penunggu pintu gerbang di Yerusalem, serta tugas dan peran mereka."
1 Tawarikh,10,"1. Orang Filistin berperang melawan orang Israel, dan banyak orang Israel yang mati terbunuh di pegunungan Gilboa.


2. Orang Filistin terus mengejar Saul dan anak-anaknya, dan menewaskan Yonatan, Abinadab dan Malkisua, anak-anak Saul.


3. Pertempuran antara Saul dan pemanah menjadi semakin berat, dan akhirnya Saul terjatuhkan ke atas pedangnya."
1 Tawarikh,11,"**Tema utama:** Pengikapan Alkitab tentang peristiwa-peristiwa penting di Israel

**Konteks:** Alkitab menunjukkan peristiwa-peristiwa penting di Israel, termasuk pengikapan darah, pengangkuan, perjanjian, dan peristiwa-peristiwa lainnya yang membentuk sejarah Israel."
1 Tawarikh,12,"**Tema utama:** Penghajaran dan bantuan kepada Daud di Ziklag

**Konteks:**
* Penghajaran oleh para pahlawan yang membantu Daud dalam perang.
* Perjanjian antara Daud dan para pahlawan.
* Sebuah cerita tentang bantuan dan tanggung jawab."
1 Tawarikh,13,"1. Daud berunding dengan pemimpin-pemimpin pasukan Israel untuk menjemput tabut Allah.
2. Daud mengumpulkan semua orang Israel dari sungai Sikhor di Mesir sampai ke jalan yang menuju Hamat untuk menjemput tabut Allah.
3. Daud menjadi marah karena TUHAN telah menyambar Uza demikian hebatnya, sehingga tempat itu disebut orang Peres-Uza."
1 Tawarikh,14,"1. Alkitab memberi informasi tentang peristiwa-peristiwa penting di Israel, termasuk pembangunan istana baginya oleh Hiram, pengangkatan Daud sebagai raja, dan kelahiran anak-anak.


2. Alkitab menjelaskan bahwa martabat pemerintahan Daud terangkat tinggi oleh karena Israel umat-Nya.


3. Alkitab membahas tentang peristiwa-peristiwa setelah kelahiran anak-anak Daud di Yerusalem, termasuk penyerbuan orang Filistin dan pembanjir para orang Israel."
1 Tawarikh,15,Tema utama dari pasal Alkitab ini adalah tentang tugas pengangkatan tabut Allah oleh para imam dan pemimpin orang Lewi. Konteksnya terkait dengan perintah Allah untuk orang-orang Lewi untuk mengangkat tabut Allah dan menyelenggarakannya sampai selama-lamanya.
1 Tawarikh,16,"**Tema utama:** Pengkehidupan dan peran Allah dalam sejarah Israel

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa penting dalam sejarah Israel, di mana Allah berperan sebagai pembela, pencipta, dan pemimpin bagi bangsa Israel."
1 Tawarikh,17,"Tema utama dari pasal Alkitab tersebut adalah tentang tanggung jawab dan peran Allah dalam hidup manusia. Konteksnya membahas tentang hubungan antara Allah, manusia, dan keturunan."
1 Tawarikh,18,"**Tema utama:** Perjalanan Daud di Israel

**Konteks:**
* Perjalanan Daud bertujuan untuk menegakkan keadilan dan kebenaran bagi seluruh bangsanya.
* Dia merebut banyak harta dan kekuatan untuk mendukung pasukannya.
* Perjalanan Daud menunjukkan kekuatan dan kemampanannyanya."
1 Tawarikh,19,"1. Sesudah Nahas menjadi raja, Daud mengirim utusan untuk menyampaikan pesan turut berdukacita kepadanya.
2. Hanun menyuruh menangkap pegawai-pegawai Daud dan memotong pakaian mereka pada bagian tengah sampai pangkal paha mereka.
3. Yoab maju dengan segenap tentara dan pahlawan, sedangkan Bani Amon mengirim utusan-utusan dan menyuruh orang Aram maju berperang di bawah pimpinan Sofakh.
4. Orang-orang Israel bertempur melawan orang Aram, tetapi orang Aram itu lari dari hadapan orang Israel."
1 Tawarikh,20,"1. Pergantian tahun, Yoab membawa keluar bala tentaranya dan menjebak negeri bani Amon.
2. Daud mengambil mahkota dari kepala raja mereka dan menanamnya pada kepala Daud.
3. Penduduk kota-kota bani Amon dipaksanya bekerja dengan gergaji, penggerek besi dan kapak.
4. Timbullah pertempuran melawan orang Filistin di Gezer.
5. Pertempuran melawan orang Filistin, Elhanan bin Yair menewaskan Lahmi.
6. Pertempuran di Gat; seorang tinggi perawakannya yang tangannya dan kakinya masing-masing berjari enam.
7. Yonatan, anak Simea kakak Daud, menewaskannya.
8. Orang-orang ini termasuk keturunan raksasa di Gat, dan mereka tewas oleh tangan Daud dan oleh tangan orang-orangnya."
1 Tawarikh,21,"**Tema utama:** Penghitungan orang Israel dan masalah yang terkait dengannya.

**Konteks:** pasal ini membahas tentang penghitungan orang Israel dan masalah yang terkait dengannya, seperti ketidaksetujuan dan kekecewaan."
1 Tawarikh,22,"**Tema utama:** Pengconstruction Rumah TUHAN di Israel

**Konteks:** pasal ini membahas tentang perintah Daud kepada Salomo, anaknya, untuk membangun rumah bagi TUHAN di Israel."
1 Tawarikh,23,"**Tema utama:** Pengangkatan dan tugas anak-anak dalam rumah TUHAN

**Konteks:** pasal Alkitab yang diberikan membahas tentang pengangkatan dan tugas anak-anak dalam rumah TUHAN."
1 Tawarikh,24,"1. Inilah rombongan-rombongan anak-anak Harun, Nadab, Abihu, Eleazar dan Itamar.
2. Daud dan Zadok membagi-bagi mereka menurut jabatan mereka dalam penyelenggaraan ibadah.
3. Anak-anak Harun, Nadab, Abihu, Eleazar dan Itamar mendapat tugas berdasarkan puak mereka."
1 Tawarikh,25,"Tema utama dari pasal Alkitab ini adalah tentang sejarah dan peran orang-orang dalam ibadah Daud dan para panglima. Konteksnya membahas tentang keadaan banci Asaf, Yedutun, dan Heman, serta sejarah dan peran mereka dalam kegiatan ibad."
1 Tawarikh,26,"Tema utama dari pasal Alkitab ini adalah tentang tentang rombongan para penunggu pintu dan tugas mereka di rumah TUHAN. Konteksnya adalah tentang orang-orang yang menjadi penunggu pintu, dan tugas dan peran mereka dalam melayani Allah."
1 Tawarikh,27,"**Tema utama:** Pengangguhan dan jumlah orang-orang yang berumur dua puluh tahun ke bawah di Israel.

**Konteks:** pasal ini membahas tentang jumlah orang-orang yang berumur dua puluh tahun ke bawah di Israel dan bagaimana mereka diangguhan dalam kitab sejarah."
1 Tawarikh,28,"Tema utama pasal Alkitab ini adalah tentang pilihan dan tanggung jawab seorang pemimpin, Daud, untuk membangun rumah perhentian untuk tabut perjanjian TUHAN. Konteksnya terkait dengan tugas dan tanggung jawab seorang pemimpin untuk memimpin dan mewariskan negeri Israel."
1 Tawarikh,29,"**Tema utama:** Pengorikan terhadap nilai dan peran Allah dalam hidup manusia.

**Konteks:** pasal Alkitab ini membahas tentang nilai dan peran Allah dalam kehidupan manusia, terutama bagi Raja Daud."
1 Tesalonika,1,"1. Alkitab memberi ringkasan tentang hubungan antara para penyamak Tesalonika dan Allah.
2. Alkitab memberi ringkasan tentang hubungan antara orang-orang yang berakhi pada Allah dan Allah.
3. Alkitab memberi ringkasan tentang hubungan antara pekerjaan iman dan Allah.
4. Alkitab memberi ringkasan tentang pilihan Allah untuk para penyamak.
5. Alkitab memberi ringkasan tentang kekuatan Roh Kudus dalam bekerja di antara orang.
6. Alkitab memberi ringkasan tentang penindasan yang diterima oleh Allah.
7. Alkitab memberi ringkasan tentang peran penyamak Tesalonika sebagai teladan bagi orang-orang yang percaya.
8. Alkitab memberi ringkasan tentang luasnya penginjangan Allah.
9. Alkitab memberi ringkasan tentang cerita tentang perjalanan para penyamak.
10. Alkitab memberi ringkasan tentang penangkuhan Jesus sebagai menyelamat dari murka."
1 Tesalonika,2,"1. Kedatangan kami di antaramu bukan sia-sia, tetapi merupakan tanda-tanda dari Allah.
2. Namun, meskipun kita telah dianiaya dan dihina di Filipi, kami tetap bertekankan pada Allah dan berusaha memberitakan Injil Allah.
3. Kami berlaku ramah dan ramah di antara satu sama lain, seperti ibu yang mengasuh dan merawati anak-anaknya.
4. Kami berlaku rela dan hidup bersama Allah, bukan untuk menyukakan manusia, melainkan untuk menyukakan Allah.
5. Kami berlaku dengan penuh kasih sayang dan saling mendukung satu sama lain."
1 Tesalonika,3,"**Tema utama:** Kehidupan setelah kematian

**Konteks:** pasal ini membahas tentang ucapan syukur yang diterima oleh Jesus dari Maria, dan bagaimana dia mendorong orang-orang untuk tetap hidup dan berdoa kepada Allah."
1 Tesalonika,4,"**Tema utama:** Pengudusan dan penghormatan terhadap orang lain

**Konteks:** pasal ini membahas tentang perilaku yang tepat dan yang sah bagi orang-orang yang hidup setelah kematian orang lain."
1 Tesalonika,5,"**Tema utama:** Kehidupan dan nilai diri manusia

**Konteks:** pasal ini membahas tentang pentingnya hidup dengan tujuan dan makna, serta tentang bagaimana kita dapat mencapai tujuan tersebut."
1 Timotius,1,"**Tema utama:** Pengenalan nilai dan tujuan dari Alkitab

**Konteks:** pasal ini membahas tentang nilai-nilai dan tujuan hidup yang tersembunyi di dalam Alkitab, serta bagaimana mereka dapat diterapkan untuk mencapai tujuan hidup yang lebih besar."
1 Timotius,2,"1. Alkitab memberi pengajaran tentang menasihatkan orang-orang dengan permohonan, doa, dan ucapan syukur.
2. Alkitab memberi pengajaran tentang hidup tenang dan tenteram di segala kesalehan dan kehormatan.
3. Alkitab memberi pengajaran tentang kesaksian dan pengajaran yang dilakukan oleh Allah."
1 Timotius,3,"1. Perkataan ini membahas tentang peran dan tanggung jawab penilik jemaat.
2. Konteks ini membahas tentang perilaku dan karakteristik yang diharapkan dari seorang penilik jemaat.
3. Konteks ini membahas tentang tanggung jawab dan perilaku yang diharapkan dari kepala keluarga."
1 Timotius,4,"1. Alkitab menyatakan tentang orang-orang yang akan mengikuti roh penyesat dan ajaran setan-setan.
2. Alkitab membahas tentang tipu daya pendusta-pendusta dan cap mereka yang dipakai untuk menyalakan orang.
3. Alkitab menjelaskan tentang perilaku yang disalut untuk menyalakan orang dan menyamak Allah."
1 Timotius,5,"**Tema utama:** Pengelolaan hubungan dan perilaku janda-janda.

**Konteks:** pasal ini membahas tentang bagaimana janda-janda harus perilaku dengan benar dan bagaimana mereka harus berakui dengan kenyataan."
1 Timotius,6,"1. Perjanjian Alkitab tentang tanggung jawab dan penghormatan terhadap Allah.
2. Perjanjian tentang perbedaan antara hubungan yang benar dan salah, dan manfaat dari hubungan yang benar.
3. Perjanjian tentang manfaat hidup yang terbarukan dan hubungan dengan Allah."
1 Yohanes,1,"1. Ringkasan tema utama adalah tentang Firman hidup dan bagaimana kita dapat memperolehnya.
2. Konteks dari pasal adalah tentang kehidupan kekal dan bagaimana kita dapat memperolehnya.
3. Ringkasan tema utama adalah tentang persekutuan dengan Bapa dan Anak-Nya, Yesus Kristus."
1 Yohanes,2,"**Tema utama:** Pengenalan tentang Allah dan singkatannya

**Konteks:** pasal ini membahas tentang singkatan Allah, yaitu ""Kristus"", dan bagaimana singkatan itu mewakili Allah."
1 Yohanes,3,"**Tema utama:** Pengafkan terhadap dosa dan hubungan dengan Allah

**Konteks:** pasal ini membahas tentang hubungan antara orang-orang yang berbuat dosa dan orang-orang yang tetap di dalam Allah. Selain itu, ia juga membahas tentang peran Allah dalam menghapus dosa dan memberikan kasih kepada orang-orang."
1 Yohanes,4,"**Tema utama:** Pengafalan terhadap kepercayaan pada setiap Roh

**Konteks:** pasal ini membahas tentang Roh Allah dan bagaimana orang dapat mengetahui kebenarannya."
1 Yohanes,5,"**Tema utama:** Kesaksian dan Pengorangan dalam Alkitab

**Konteks:** pasal ini membahas tentang kesaksian dan pengorangan yang diberikan kepada manusia oleh Allah, serta bagaimana mereka terkait dengan kehidupan dan keselamatan kita."
2 Korintus,1,"1. Alkitab memberi pesan tentang hubungan antara manusia dan Allah, serta tentang manfaat dari menerima penghiburan dari Allah.
2. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah.
3. Alkitab memberi pesan tentang pentingnya hidup yang kita peroleh dari Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
4. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
5. Alkitab memberi pesan tentang manfaat dari bagian-bagian yang kita terima dari Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
6. Alkitab memberi pesan tentang manfaat dari hidup yang kita peroleh dari Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
7. Alkitab memberi pesan tentang hubungan antara manusia dan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
8. Alkitab memberi pesan tentang penderitaan dan keselamatan yang diperoleh dari hubungan dengan Allah.
9. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
10. Alkitab memberi pesan tentang manfaat dari hidup yang kita peroleh dari Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
11. Alkitab memberi pesan tentang manfaat dari hubungan kita dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
12. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
13. Alkitab memberi pesan tentang pentingnya menuliskan apa yang dapat kita baca dan memahami dari Allah.
14. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
15. Alkitab memberi pesan tentang manfaat dari hubungan kita dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
16. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
17. Alkitab memberi pesan tentang hubungan antara manusia dan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
18. Alkitab memberi pesan tentang janji yang diberikan oleh Allah, dan bagaimana kita dapat memperoleh janji dari Allah.
19. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
20. Alkitab memberi pesan tentang manfaat dari hubungan kita dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
21. Alkitab memberi pesan tentang hubungan antara manusia dan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
22. Alkitab memberi pesan tentang tanda-tanda Allah, dan bagaimana kita dapat memperoleh Roh Kudus di dalam hati kita.
23. Alkitab memberi pesan tentang hubungan antara manusia dan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah.
24. Alkitab memberi pesan tentang kekuatan dan keselamatan yang diperoleh dari hubungan dengan Allah, dan bagaimana kita dapat memperoleh penghiburan dari Allah."
